Hight,Accel,time
1.68509,-2.243517,41.74405
1.684606,-1.296423,41.76297
1.684253,0.6914489,41.77103
1.683934,4.680149,41.7791
1.68368,2.419554,41.78823
1.683348,0.927056,41.79978
1.682895,-1.683579,41.81033
1.682347,0.02361942,41.82178
1.681762,-1.86324,41.83276
1.681096,-1.268758,41.84426
1.680486,-1.917406,41.85547
1.679832,-0.1094874,41.86611
1.679401,-0.6603042,41.87709
1.678775,1.705975,41.88892
1.678392,-0.3652425,41.89952
1.677932,1.367924,41.91839
1.677329,-0.3798025,41.92584
1.6767,3.117049,41.93386
1.675987,-4.926662,41.9444
1.674578,-3.964211,41.95588
1.673148,-9.680838,41.9664
1.671771,-3.689675,41.97727
1.670617,-3.756868,41.98846
1.669526,2.487174,41.99956
1.668305,2.37238,42.01093
1.666823,1.816288,42.02245
1.66525,-2.250902,42.03317
1.663719,-3.616323,42.044
1.661881,-2.719968,42.056
1.659993,-2.158061,42.07428
1.658096,-2.872495,42.08146
1.655931,4.581937,42.08995
1.653205,-13.23704,42.09989
1.650135,-14.72226,42.11103
1.64633,-17.96099,42.12244
1.641913,-3.941831,42.13269
1.635979,-5.712848,42.1442
1.631305,-23.32546,42.15579
1.626775,-5.651916,42.16718
1.622984,-0.3791957,42.1776
1.621107,21.12972,42.18926
1.622041,20.8955,42.20007
1.623293,42.23764,42.21122
1.62374,21.71806,42.23188
1.62374,23.49794,42.24057
1.623633,-8.845479,42.24864
1.623576,-17.15613,42.25611
1.623952,-3.006526,42.26643
1.624357,3.664572,42.27779
1.62518,4.798204,42.28856
1.625975,7.244107,42.29953
1.626336,2.11728,42.31064
1.626899,-0.5530017,42.32229
1.626422,-2.115797,42.33256
1.625821,-10.07788,42.34395
1.624866,-7.993099,42.3554
1.624571,-12.45483,42.3662
1.623891,0.788298,42.38549
1.623891,2.648199,42.39357
1.623944,8.636386,42.4016
1.623879,3.493945,42.41085
1.623759,2.504013,42.42249
1.624279,0.1369,42.43301
1.62476,3.539295,42.44379
1.625281,4.601022,42.45549
1.626029,5.516947,42.46659
1.626748,1.510519,42.47932
1.627299,2.052852,42.48859
1.627882,-0.4363828,42.49998
1.628258,-0.09446558,42.5112
1.628227,-2.938211,42.522
1.62811,-2.298852,42.54201
1.62811,-5.7016,42.55028
1.627591,-5.135903,42.5595
1.626972,-7.298543,42.56773
1.626973,-8.773417,42.57719
1.627355,1.246193,42.58886
1.628214,9.274036,42.59999
1.628856,12.4764,42.61127
1.629609,5.636126,42.62148
1.630228,2.309743,42.63289
1.630885,-1.100693,42.64462
1.631241,-0.01935769,42.65554
1.631355,-3.451596,42.6661
1.631944,-4.489965,42.67725
1.633287,-0.09438653,42.69644
1.633287,4.132024,42.70489
1.634193,2.889208,42.71235
1.635051,5.641985,42.72147
1.635779,4.237034,42.73323
1.636701,4.305256,42.74432
1.637594,-2.551213,42.7556
1.638563,-3.273548,42.76617
1.639438,0.5404496,42.77744
1.640172,0.3996551,42.78826
1.640522,-1.370352,42.79944
1.640885,-4.746727,42.81073
1.640995,-4.694194,42.82144
1.640919,-4.867559,42.83283
1.640803,-2.080002,42.85177
1.640803,-4.675197,42.85996
1.640856,-1.571462,42.86784
1.641038,1.466252,42.87712
1.641451,2.606657,42.88822
1.642152,4.247653,42.89931
1.644133,4.833086,42.91102
1.645715,14.98408,42.92139
1.647233,8.093978,42.93259
1.648448,7.534044,42.94365
1.649202,-6.015462,42.95529
1.650132,-6.228786,42.96605
1.650821,-6.014119,42.97711
1.651151,-3.796566,42.9888
1.652004,-1.915709,43.0088
1.652004,-5.495374,43.01683
1.652497,-5.136532,43.02509
1.652945,3.996703,43.033
1.653442,1.689846,43.04394
1.654042,3.811379,43.05474
1.654639,-0.5814161,43.0662
1.655242,0.09896365,43.07705
1.655861,-0.8769732,43.08878
1.656178,0.2188992,43.09903
1.656028,-2.440845,43.11063
1.655916,-6.244861,43.1214
1.655478,-5.75385,43.13298
1.655219,-6.128644,43.14402
1.654327,-0.3937539,43.16352
1.654327,-4.987554,43.17054
1.653762,2.317359,43.17924
1.653413,-6.090313,43.18882
1.653106,0.4519502,43.19899
1.652886,-1.037693,43.21015
1.652761,5.194317,43.22151
1.652359,2.592002,43.23261
1.652222,-0.2901178,43.24389
1.65221,0.8420408,43.25499
1.652129,0.8919815,43.26637
1.652259,2.695988,43.27678
1.65249,2.102782,43.28804
1.652666,2.032137,43.29951
1.653478,1.216128,43.31836
1.653478,1.900593,43.32725
1.653744,0.3833396,43.33681
1.654123,1.678079,43.3453
1.654413,1.140283,43.35524
1.654513,0.7863663,43.36582
1.654395,-1.709061,43.37746
1.654159,-4.827349,43.38797
1.653856,-4.974137,43.39892
1.653517,-3.384125,43.4104
1.652926,-1.199713,43.42687
1.652158,-3.698814,43.43531
1.651257,-1.965257,43.44436
1.650394,-6.886754,43.45536
1.649104,-2.20271,43.47528
1.648759,-2.288183,43.48464
1.648759,7.56121,43.49516
1.648346,6.284159,43.50447
1.647932,3.106707,43.51374
1.64747,-1.809789,43.52325
1.646932,-1.34826,43.53296
1.64637,-1.596856,43.54379
1.645768,-1.233174,43.55466
1.645243,-0.5214989,43.56565
1.644807,0.6984683,43.57748
1.644473,1.651545,43.5885
1.644114,2.644687,43.59886
1.643725,1.338408,43.61056
1.642796,0.110828,43.62972
1.642796,-1.790746,43.63802
1.642565,1.253609,43.64635
1.642385,1.133332,43.65493
1.642414,2.008926,43.66561
1.642532,2.31214,43.67668
1.642733,3.474592,43.68786
1.642873,3.563112,43.69903
1.642944,0.830612,43.70996
1.642997,-0.3927905,43.72185
1.643063,-1.272831,43.73232
1.643272,-0.6102538,43.74364
1.64354,1.195853,43.755
1.64393,1.655955,43.76638
1.6445,1.57636,43.7846
1.6445,0.7172894,43.7936
1.644594,-1.0737,43.80183
1.644589,-2.932153,43.81
1.644344,-2.342153,43.8215
1.644037,-4.220675,43.83213
1.643532,-3.135623,43.84393
1.642733,-4.283727,43.85492
1.641819,-3.450475,43.86583
1.640378,-4.858794,43.87746
1.6387,-8.134092,43.88784
1.636431,-6.912335,43.89893
1.633684,-12.14016,43.91008
1.630703,-10.06398,43.92156
1.623772,-6.532687,43.94038
1.623772,-10.65823,43.94847
1.619782,7.958561,43.95667
1.615086,-26.43608,43.96519
1.609774,-23.28292,43.97673
1.603034,-39.92367,43.98776
1.595549,-8.068631,43.99913
1.586621,-9.672013,44.00999
1.576483,-14.26556,44.02138
1.565686,-31.11713,44.0326
1.554706,-24.82681,44.04345
1.543329,-17.40851,44.05457
1.531603,-10.55965,44.06544
1.518991,-9.174033,44.07712
1.492084,-8.987282,44.09724
1.492084,-8.188185,44.10497
1.477877,43.42054,44.11333
1.462911,-81.56279,44.12163
1.447582,-64.07884,44.13223
1.431955,-106.2862,44.1431
1.416057,32.86134,44.15412
1.399669,29.40278,44.1653
1.382925,30.63854,44.17707
1.365964,-2.119741,44.18814
1.348557,2.010624,44.19864
1.331118,-7.83665,44.20958
1.313701,-14.17846,44.22101
1.29615,-13.58685,44.23213
1.260713,1.939947,44.25111
1.260713,8.239817,44.2591
1.242908,74.97753,44.26789
1.22512,-79.66367,44.27657
1.207353,-38.0767,44.28786
1.189865,-97.59595,44.29927
1.172876,64.39281,44.30981
1.156289,47.54557,44.32108
1.140496,43.01746,44.33206
1.125221,12.47019,44.3439
1.110663,9.080926,44.35461
1.096682,31.12123,44.36571
1.082968,8.813211,44.37659
1.070191,13.95961,44.38768
1.058414,2.97335,44.40619
1.047196,29.24832,44.41455
1.03727,79.60654,44.42245
1.028043,-1.251007,44.43241
1.019633,-9.849681,44.44317
1.012246,-20.61621,44.45473
1.005288,48.84105,44.46498
0.999282,48.11847,44.47673
0.9945738,22.56297,44.48818
0.9910365,27.0364,44.49876
0.9890503,25.48416,44.51025
0.9884167,36.95786,44.52104
0.9905332,31.01105,44.53218
0.9938428,44.35359,44.54357
1.003579,23.61513,44.56409
1.009501,45.85448,44.57306
1.009501,9.734305,44.58134
1.016898,39.45761,44.59057
1.024776,63.60636,44.599
1.032607,54.65164,44.60956
1.040513,23.9291,44.62075
1.048637,-12.54937,44.63216
1.056814,-11.16516,44.6436
1.064867,-19.69053,44.65438
1.072882,-4.147237,44.66512
1.080609,1.462318,44.67645
1.088265,0.3583992,44.68771
1.095414,-2.489744,44.69938
1.108828,-5.612662,44.71855
1.108828,-15.42636,44.72664
1.114883,-41.16957,44.73486
1.120311,14.09814,44.74286
1.125309,5.61957,44.75454
1.129822,25.71682,44.76572
1.13365,-33.56503,44.7765
1.13719,-28.87651,44.78754
1.140209,-26.38151,44.79878
1.142455,-10.159,44.80989
1.143802,-12.92613,44.8209
1.144906,-19.30088,44.83163
1.145338,-15.60705,44.84272
1.145003,-13.32688,44.85469
1.142271,-7.293215,44.87546
1.142271,-24.05489,44.88366
1.139804,-14.20056,44.89183
1.137037,-34.08783,44.89977
1.133251,-24.15642,44.90978
1.128976,-35.22532,44.92116
1.124092,-12.19947,44.93148
1.118708,-8.070308,44.9427
1.112395,-3.815128,44.95451
1.105411,-12.85229,44.96507
1.097903,-14.68328,44.97612
1.089968,-17.01237,44.98726
1.081021,-13.80659,44.99854
1.071785,-17.52967,45.01059
1.051859,-4.023084,45.03743
1.041631,-12.25915,45.04544
1.030608,5.128075,45.05439
1.01951,-51.97853,45.06513
1.008191,-38.50635,45.07611
0.9964923,-25.81915,45.08765
0.9846824,28.45539,45.0986
0.9729023,19.78563,45.1095
0.9620631,-1.843688,45.12064
0.9524465,6.272439,45.13189
0.9440163,14.21747,45.14317
0.9373837,28.5617,45.15458
0.9329149,38.06816,45.16526
0.9304987,25.54826,45.18373
0.9305147,57.00222,45.19291
0.9346368,68.74545,45.20147
0.9406486,98.42221,45.21002
0.9484032,81.4752,45.22141
0.9586552,87.70782,45.23174
0.9697647,41.26395,45.24267
0.9828366,34.1806,45.25358
0.9960611,24.69836,45.26526
1.022616,29.55725,45.27583
1.063176,16.97224,45.28693
1.117852,21.43582,45.29806
1.186411,23.54068,45.30942
1.267314,28.5421,45.3213
1.382039,7.915123,45.34077
1.453549,20.64056,45.34945
1.543263,-66.4864,45.35775
1.632426,110.2089,45.3667
1.719162,128.7155,45.37601
1.804112,147.5577,45.38728
1.886957,14.22801,45.39827
1.984427,-46.68083,45.40962
2.080163,-21.80302,45.42059
2.173877,-18.88874,45.4319
2.265316,33.38427,45.44307
2.353172,19.89587,45.45384
2.438611,12.65153,45.4651
2.521348,9.128386,45.47616
2.632857,-0.3088731,45.49615
2.680242,16.0985,45.50409
2.754803,-162.158,45.51188
2.827572,131.4003,45.52069
2.897959,98.67049,45.5317
2.965746,170.8968,45.54268
3.031352,-98.52997,45.55428
3.094042,-112.9689,45.56471
3.154228,-81.8547,45.57619
3.210836,0.3638464,45.58702
3.262967,-33.38036,45.59868
3.310764,-25.72463,45.60949
3.355028,-81.65468,45.62026
3.394612,-46.37611,45.6314
3.445912,-35.6695,45.65074
3.466252,-54.58897,45.65896
3.498795,-138.9415,45.66655
3.529761,17.7,45.67602
3.55764,35.22916,45.68745
3.583087,48.76145,45.69785
3.591822,-63.6674,45.70947
3.625328,-84.11958,45.72057
3.642492,-52.0633,45.73116
3.647048,-30.76037,45.74303
3.668296,-37.72446,45.75389
3.677805,-37.67895,45.76462
3.684184,-31.6249,45.77554
3.68405,-32.69586,45.78714
3.686647,-15.33464,45.80665
3.688815,-55.8627,45.81408
3.685452,-27.23488,45.82195
3.67972,-61.93573,45.83113
3.672972,-35.79586,45.8452
3.661661,-68.74399,45.8535
3.649143,6.965646,45.86467
3.634628,-29.46952,45.87603
3.617689,-9.1248,45.88676
3.598269,-37.34156,45.89792
3.576082,-5.237529,45.90903
3.55172,-31.07614,45.9201
3.525278,-29.85328,45.93148
3.495896,-22.58954,45.9423
3.460208,-12.75609,45.96247
3.42977,-32.71524,45.97176
3.392926,53.44154,45.97924
3.353057,-84.23265,45.98696
3.311168,-113.482,45.99797
3.266168,-162.6119,46.00942
3.218621,-1.089588,46.02046
3.169263,64.78129,46.0315
3.117433,52.55448,46.043
3.063768,-14.01771,46.05421
3.009088,-6.891726,46.06458
2.953708,3.321486,46.07611
2.897011,3.927238,46.08723
2.838461,21.63702,46.09818
2.777227,8.480538,46.11648
2.716487,15.64701,46.12423
2.654704,98.29791,46.13261
2.593911,-50.09262,46.14228
2.578713,14.67693,46.15348
2.467475,-40.22993,46.16494
2.402349,104.7755,46.17581
2.335862,62.62326,46.18691
2.269023,31.41777,46.19793
2.200812,27.68993,46.20895
2.190377,22.2342,46.22049
2.058151,26.23307,46.23108
2.0493,11.86213,46.24244
1.91183,12.41866,46.25341
1.897166,16.38214,46.2736
1.758292,28.64019,46.28245
1.677878,53.94279,46.291
1.595603,-28.3959,46.29964
1.511901,-27.00735,46.30905
1.426957,-39.22934,46.3201
1.42259,19.00105,46.33179
1.254862,47.63698,46.34243
1.251986,51.98003,46.353
1.24995,31.50423,46.36471
1.248166,18.86592,46.37545
1.246466,9.578232,46.38652
1.245521,10.09687,46.39764
1.244898,9.233363,46.40924
1.245381,5.096845,46.42815
1.245381,19.40156,46.43559
1.246221,14.95891,46.44358
1.247918,17.12253,46.45344
1.250122,21.00852,46.46421
1.252927,16.25031,46.47587
1.256067,13.01958,46.48721
1.259822,5.453767,46.49763
1.263734,9.405132,46.50906
1.267976,10.34152,46.5202
1.272585,9.591166,46.53081
1.277291,7.401509,46.54199
1.282424,6.008867,46.55329
1.287694,7.899459,46.56444
1.299061,2.738523,46.58364
1.299061,8.459312,46.59144
1.304866,-21.03966,46.59919
1.310571,29.32697,46.60868
1.316222,20.33083,46.61981
1.321859,25.32535,46.63166
1.327398,-22.67986,46.64216
1.332697,-24.53327,46.6531
1.337829,-8.353558,46.66407
1.342653,-3.290687,46.67531
1.347225,-2.211322,46.68795
1.351573,-9.912894,46.69779
1.355651,-11.41731,46.70876
1.359602,-2.097803,46.72075
1.363252,-2.516077,46.73925
1.366641,-5.047496,46.74709
1.369864,-29.98335,46.75481
1.372682,4.835882,46.76535
1.375301,5.459634,46.77649
1.377486,5.943509,46.7875
1.379439,-19.12788,46.79874
1.380944,-16.15272,46.81038
1.382092,-11.01786,46.8208
1.383059,-8.956009,46.83167
1.383654,-7.459547,46.84301
1.384164,-6.258556,46.85563
1.384325,-5.324314,46.86573
1.384299,-7.495392,46.87642
1.383541,-2.900234,46.89618
1.383541,-8.269058,46.90401
1.382856,-5.526329,46.91131
1.38205,-9.993557,46.9198
1.380948,-8.372609,46.93063
1.379769,-8.969233,46.94203
1.378296,-1.889329,46.95334
1.3768,-1.776429,46.96389
1.375151,-0.2174207,46.97506
1.373428,-3.972382,46.98703
1.371793,-2.352399,46.99769
1.370018,-0.3882806,47.00854
1.368183,-0.921617,47.01962
1.366278,-1.292114,47.03098
1.362596,-1.844139,47.05021
1.362596,0.1398541,47.05829
1.360868,8.269597,47.06738
1.359272,-4.436917,47.07684
1.357714,-1.073422,47.08618
1.356114,-5.88946,47.09821
1.354544,4.160474,47.10845
1.353099,4.003148,47.11968
1.351705,2.043475,47.13118
1.350447,4.330585,47.1421
1.349265,1.909446,47.15311
1.348175,2.975982,47.16417
1.347199,2.321291,47.17497
1.346341,1.879077,47.18628
1.344704,1.437145,47.20633
1.344704,2.745029,47.21371
1.344017,6.096302,47.22207
1.343368,-1.583966,47.23071
1.342787,0.09628964,47.24216
1.342372,-2.822031,47.25283
1.34199,5.032212,47.26415
1.341773,3.861275,47.27499
1.341521,4.199794,47.28645
1.341388,1.16487,47.29765
1.341342,2.248373,47.3084
1.341299,1.331933,47.31973
1.34143,1.756173,47.33067
1.341567,2.080714,47.34177
1.341971,0.8910303,47.36045
1.341971,2.430484,47.36959
1.342263,-0.08745812,47.37747
1.342577,2.269098,47.38601
1.342911,1.884078,47.3975
1.343312,2.506177,47.40877
1.343684,0.2810704,47.41958
1.344112,-0.6080808,47.4309
1.344573,0.04879183,47.44157
1.345069,0.4989899,47.45316
1.345578,1.236842,47.46403
1.346083,0.3836325,47.47541
1.346533,0.5193997,47.48635
1.346934,-0.6125477,47.49758
1.347668,-0.3727386,47.51712
1.347668,-1.669096,47.52562
1.348115,-2.468496,47.53395
1.348627,2.003115,47.54192
1.349071,2.700952,47.55274
1.349471,3.197318,47.56418
1.349723,-1.435219,47.57508
1.349969,-3.586451,47.58607
1.350152,-2.910236,47.59744
1.350364,-1.825678,47.60854
1.350509,-0.2978585,47.62008
1.350609,-0.8886986,47.63072
1.350649,-0.6951897,47.64222
1.350628,-1.404139,47.65285
1.350469,-0.8065509,47.67133
1.350469,-1.559516,47.67921
1.350388,-0.7455915,47.69292
1.350266,-1.079037,47.70078
1.350128,-0.648183,47.70894
1.349973,-1.000378,47.71989
1.349743,-0.7928063,47.73094
1.349495,-1.167302,47.74133
1.349198,-0.436702,47.75268
1.348914,-0.8687266,47.76354
1.348659,-0.3645891,47.77472
1.348433,-0.08681653,47.78615
1.348188,0.7345492,47.79738
1.347916,0.3313684,47.80854
1.347201,-0.04367125,47.82758
1.347201,-1.101202,47.83507
1.346795,0.07298692,47.84283
1.346428,-3.008551,47.85279
1.34616,-1.663725,47.86408
1.345984,-0.568516,47.87486
1.345945,3.391143,47.88626
1.34596,3.951245,47.89732
1.346133,2.600445,47.9082
1.346613,2.799444,47.91931
1.347297,4.110019,47.93093
1.348305,5.706612,47.94148
1.349421,6.350001,47.95269
1.350782,5.368841,47.96416
1.354039,3.234594,47.98267
1.354039,5.751066,47.99111
1.35593,-1.62846,47.99943
1.357999,12.0929,48.00792
1.36037,10.11938,48.01912
1.362702,15.62795,48.0311
1.365228,-1.428636,48.04218
1.367829,-3.665872,48.05251
1.370552,-4.028662,48.06359
1.373521,5.001103,48.07468
1.376525,4.800366,48.08658
1.379705,3.267137,48.09761
1.382845,0.3399281,48.10827
1.385877,1.5645,48.11896
1.391717,0.6710786,48.1392
1.391717,1.524018,48.14658
1.394441,-17.40041,48.15481
1.397085,9.565659,48.16368
1.39945,3.842791,48.17479
1.401475,11.21227,48.18595
1.403253,-15.00619,48.1984
1.404462,-16.88526,48.20798
1.405374,-14.7648,48.21946
1.405686,-7.746183,48.23072
1.405317,-12.77226,48.24107
1.404855,-10.99585,48.25288
1.403545,-12.98111,48.26364
1.401822,-12.44372,48.27474
1.39667,-6.58805,48.29406
1.39667,-19.01822,48.30258
1.393289,-4.832761,48.31025
1.389038,-26.66513,48.31913
1.384131,-31.6609,48.33011
1.378913,-21.93386,48.34856
1.372774,-9.193974,48.35705
1.366122,26.19495,48.36551
1.358813,-24.42179,48.37494
1.351069,-35.76721,48.38584
1.342396,-43.10796,48.39715
1.333122,-1.216452,48.408
1.323493,3.697873,48.42021
1.313179,-6.516833,48.43044
1.291121,-2.598945,48.44922
1.291121,-27.33047,48.45802
1.279546,37.92835,48.46567
1.267464,-49.68668,48.47515
1.255253,-47.90157,48.486
1.242869,-64.96635,48.49662
1.230112,14.68408,48.50848
1.217168,35.6012,48.51911
1.204227,17.26974,48.53046
1.191225,-6.993815,48.54121
1.178321,4.888194,48.55246
1.165555,-9.25314,48.56413
1.152907,7.461613,48.57506
1.140504,5.68897,48.58598
1.116544,3.313827,48.60563
1.116544,2.532876,48.61466
1.104905,50.68568,48.62418
1.093631,-17.08871,48.63329
1.082691,-7.21484,48.64304
1.072147,-60.87778,48.65291
1.061896,19.05563,48.66387
1.052204,13.27581,48.67477
1.043075,28.2157,48.68601
1.034665,20.0859,48.69811
1.026993,25.17432,48.70967
1.020301,26.05371,48.71927
1.014166,23.37783,48.73034
1.009405,9.316388,48.74206
1.002479,11.09817,48.76041
1.002479,26.72837,48.76821
1.001098,59.24673,48.77662
1.001097,28.90681,48.78537
1.001675,30.80838,48.79741
1.004619,19.9215,48.80777
1.008933,38.22953,48.81881
1.013894,36.92729,48.83008
1.020476,32.67102,48.84182
1.027542,31.86597,48.85247
1.034917,16.97459,48.86341
1.042938,21.30078,48.87483
1.05115,13.95783,48.88554
1.059233,10.14282,48.89706
1.075525,3.131045,48.91684
1.075525,-2.665817,48.92535
1.083466,-36.96261,48.93371
1.091135,19.61365,48.94278
1.098547,21.69011,48.95234
1.105655,37.52513,48.9632
1.112478,-16.08069,48.975
1.118992,-27.43336,48.98556
1.125203,-23.89846,48.99666
1.131118,-13.07934,49.0085
1.136628,-9.498656,49.01855
1.141894,-7.755195,49.02974
1.146683,-5.784725,49.0408
1.15096,-9.142274,49.0523
1.154802,-4.252418,49.07074
1.15829,-23.52611,49.07882
1.161021,-28.69736,49.08714
1.163255,-5.107393,49.09676
1.165166,-5.800704,49.108
1.166321,0.8677389,49.1188
1.16735,-19.71966,49.13072
1.167365,-15.97092,49.14158
1.166922,-17.22519,49.15304
1.165867,-14.03723,49.16326
1.164446,-15.90719,49.17504
1.162199,-13.05266,49.18578
1.159138,-13.90756,49.19657
1.155524,-16.55909,49.20821
1.151221,-10.97301,49.22609
1.146217,-19.28634,49.23536
1.140351,0.5609213,49.24434
1.134126,-35.8687,49.25264
1.126905,-30.40454,49.26329
1.119316,-53.61414,49.27428
1.11073,-7.060832,49.28558
1.101456,-8.090208,49.29641
1.091719,4.449134,49.3074
1.080878,-16.3598,49.31877
1.069789,-18.64647,49.32983
1.057644,-13.59485,49.34119
1.04525,-18.74345,49.35178
1.032392,-9.151261,49.36314
1.0066,-10.024,49.38697
0.9940848,-5.921809,49.39473
0.9940848,71.15424,49.4025
0.9820037,-49.21995,49.41065
0.9707026,-46.86874,49.41939
0.9602996,-80.06415,49.43001
0.950868,37.80495,49.44125
0.9430878,59.75379,49.45237
0.9364658,62.09888,49.46357
0.9324726,56.37682,49.47412
0.9320891,44.49347,49.48607
0.9337931,60.29111,49.49695
0.9371833,65.75714,49.50817
0.9426495,64.08109,49.5186
0.9583402,26.47592,49.53837
0.9583402,54.68015,49.54703
0.9686692,19.0279,49.55528
0.9816975,74.19972,49.5648
0.9951187,94.0751,49.57503
1.011386,92.79055,49.58517
1.02873,33.68329,49.59693
1.046829,11.36592,49.60846
1.067404,12.34327,49.61899
1.092718,17.77129,49.62991
1.133567,35.23898,49.64154
1.187582,50.02368,49.65257
1.253055,29.49172,49.6636
1.33083,12.44075,49.67454
1.450401,16.62881,49.69334
1.565906,56.40659,49.70222
1.652154,-74.60063,49.71141
1.736699,138.1024,49.71887
1.768176,64.32082,49.72997
1.849431,225.9029,49.7417
1.928817,-62.5625,49.75179
2.017998,-52.23141,49.76332
2.105094,-93.83131,49.77405
2.189463,5.390963,49.78524
2.271051,30.12307,49.79679
2.349549,-27.53847,49.80748
2.425321,-8.056815,49.81892
2.498254,-9.644647,49.83033
2.597677,-11.46239,49.84841
2.671726,-13.51832,49.85698
2.733649,-160.3214,49.86531
2.792945,57.58461,49.87513
2.816833,54.90631,49.88533
2.868938,71.07834,49.89675
2.917697,-101.4674,49.90796
2.961324,-132.653,49.91891
3.001505,-91.81245,49.92932
3.039869,-68.20492,49.94101
3.0759,-35.96026,49.95181
3.110926,-30.11999,49.96284
3.144035,-5.681268,49.97396
3.174533,-15.47725,49.98531
3.211647,-3.718283,50.00428
3.242225,-45.26067,50.01214
3.263047,-54.90085,50.02491
3.280792,-16.05229,50.03281
3.296297,-55.89207,50.04147
3.299541,7.936683,50.05151
3.310896,-50.30567,50.06293
3.320302,-24.44187,50.07405
3.326955,-43.48783,50.08553
3.331325,-40.32936,50.09629
3.333454,-28.34319,50.10753
3.333125,-31.56021,50.11835
3.330729,-28.16106,50.1292
3.326273,-26.03206,50.14103
3.310441,-14.82536,50.15982
3.307321,-35.11396,50.16747
3.294837,0.6161241,50.17565
3.283944,-69.31233,50.18505
3.267738,-60.57379,50.19656
3.248868,-72.02345,50.20738
3.227296,5.254533,50.21867
3.203669,-0.8499952,50.22935
3.177204,-9.860132,50.24134
3.1478,-43.32507,50.25153
3.1157,-18.25007,50.26241
3.081451,-51.32241,50.27391
3.044056,-28.6254,50.28492
3.003966,-35.67363,50.29615
2.935113,-9.971605,50.31557
2.894614,-37.71153,50.32395
2.844806,73.93295,50.33204
2.792442,-127.8688,50.34049
2.763792,-114.6864,50.35163
2.707583,-186.0905,50.36264
2.649446,45.47504,50.3744
2.588187,74.16901,50.38469
2.527673,65.41494,50.39603
2.465117,-7.017636,50.40749
2.401697,19.7337,50.41841
2.336099,24.88982,50.42969
2.268945,25.13972,50.44075
2.19992,14.14536,50.45182
2.104319,0.6507547,50.47174
2.007163,23.91568,50.47954
1.931019,133.9119,50.48777
1.854985,-75.3398,50.49626
1.834528,-29.28442,50.50714
1.758027,-96.46761,50.5192
1.680357,121.543,50.52983
1.604866,106.9595,50.54106
1.528556,86.76792,50.55208
1.451223,45.89899,50.56245
1.371276,26.0773,50.57388
1.29008,22.21404,50.58499
1.20688,20.80126,50.59631
1.12328,12.30922,50.60779
1.109967,21.95297,50.62727
1.109967,35.12991,50.63631
1.105159,78.69205,50.64509
1.101134,25.02505,50.65494
1.097888,22.08598,50.66473
1.095232,-4.29439,50.67479
1.093766,25.46043,50.68501
1.093602,29.08252,50.69576
1.09468,27.18469,50.70729
1.096365,28.61738,50.72028
1.099092,31.94814,50.72941
1.103262,19.23478,50.74116
1.107729,35.00417,50.75134
1.113328,20.03997,50.76302
1.12683,18.14359,50.78177
1.12683,12.53925,50.78999
1.134838,-1.075097,50.7982
1.142931,48.07558,50.80702
1.151736,38.18269,50.81818
1.160455,55.65795,50.82944
1.16957,-17.57186,50.84041
1.178591,-16.44368,50.85112
1.187695,-15.1326,50.86273
1.196786,6.21073,50.87373
1.206095,-2.424637,50.88463
1.215507,2.01846,50.89637
1.224863,1.341625,50.90687
1.234043,1.192103,50.91841
1.251738,1.413137,50.93836
1.251738,-9.490128,50.94714
1.260043,-46.2294,50.95496
1.268274,9.220414,50.96279
1.276055,24.81522,50.97375
1.283536,49.02878,50.98513
1.290742,-24.57042,50.99588
1.297654,-37.63037,51.00702
1.304012,-31.30278,51.0182
1.309876,-9.829693,51.02954
1.315342,-10.18324,51.04029
1.32048,-14.41096,51.05145
1.32499,-8.451001,51.06243
1.329318,-10.47078,51.0739
1.336489,-4.717422,51.09251
1.336489,-17.62962,51.10106
1.339615,-27.59067,51.10905
1.342174,-3.268327,51.11779
1.344361,-0.6321141,51.12925
1.345708,5.885337,51.14056
1.346957,-23.59258,51.15107
1.347696,-17.85673,51.16281
1.348025,-16.83516,51.17349
1.348305,-7.983454,51.18471
1.348158,-7.76372,51.19556
1.347738,-6.857265,51.20772
1.34718,-6.748263,51.2176
1.346217,-6.255939,51.22913
1.343744,-4.434083,51.24814
1.343744,-6.738717,51.25634
1.34215,-3.367168,51.26442
1.340286,-10.61721,51.27356
1.337928,-12.68401,51.28434
1.335383,-16.61326,51.29546
1.332314,-3.662971,51.30683
1.328969,-4.066618,51.31794
1.325381,-3.294376,51.32898
1.321649,-7.747745,51.34017
1.317559,-5.672342,51.35116
1.313293,-6.340399,51.36234
1.308812,-5.885561,51.37348
1.304107,-5.71496,51.3844
1.294332,-2.966783,51.40371
1.294332,-7.281715,51.41203
1.289285,16.58313,51.42097
1.284193,-20.2078,51.43005
1.278867,-11.77003,51.44028
1.273424,-29.69908,51.45155
1.267974,6.844315,51.46236
1.262439,7.29353,51.47406
1.256863,6.875273,51.48491
1.251292,4.896454,51.49623
1.245941,-2.608076,51.50737
1.240814,3.616886,51.51822
1.236038,1.460125,51.52944
1.231592,6.46801,51.54068
1.227743,4.324513,51.55846
1.224272,14.85532,51.56638
1.221655,30.34472,51.57446
1.219496,6.510342,51.58458
1.218209,6.83196,51.59558
1.217887,6.055927,51.60682
1.21828,27.76389,51.61765
1.219028,27.54671,51.62862
1.220892,17.06828,51.64012
1.22322,17.52227,51.65149
1.226405,14.85082,51.66277
1.230208,19.78264,51.67344
1.234639,15.46215,51.68425
